CITY,IATA,URL,GROKVIBE,ACTIVITYEMOJI,SHORTTITLE
New Orleans,MSY,https://www.viator.com/tours/New-Orleans/New-Orleans-Cocktail-and-Spirits-History-Tour/d945-148524P5?pid=P00312625&mcid=42383&medium=link&campaign=YonderMSY,nightlife,🍸,New Orleans Cocktail Spirits History
New Orleans,MSY,https://www.viator.com/tours/New-Orleans/New-Orleans-Jazz-Neighborhoods-and-Cemeteries-Tour/d945-73524P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderMSY,culture,🎭,New Orleans Jazz Neighborhoods Cemetery
New Orleans,MSY,https://www.viator.com/tours/New-Orleans/New-Orleans-City-Highlights-Tour/d945-5281P3?pid=P00312625&mcid=42383&medium=link&campaign=YonderMSY,explorer,🗺,New Orleans City Highlights Tour
Nashville,BNA,https://www.getyourguide.com/nashville-l2591/nashville-honky-tonk-bar-crawl-t358714/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBNA,nightlife,🍸,Nashville Honky Tonk Bar Crawl
Nashville,BNA,https://www.getyourguide.com/nashville-l2591/nashville-hot-chicken-and-southern-food-tour-t441382/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBNA,foodie,🍜,Nashville Hot Chicken Southern Food
Nashville,BNA,https://www.getyourguide.com/nashville-l2591/nashville-historic-downtown-walking-tour-t512309/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBNA,history,🏛,Nashville Historic Downtown Walking Tour
Nashville,BNA,https://www.viator.com/tours/Nashville/Nashville-Country-Music-Tour/d1489-5283CM?pid=P00312625&mcid=42383&medium=link&campaign=YonderBNA,culture,🎭,Nashville Country Music Hall Fame
Nashville,BNA,https://www.viator.com/tours/Nashville/Tennessee-Whiskey-Trail-from-Nashville/d1489-148294P3?pid=P00312625&mcid=42383&medium=link&campaign=YonderBNA,adventure,🏔,Nashville Tennessee Whiskey Trail
Nashville,BNA,https://www.viator.com/tours/Nashville/Nashville-City-Highlights-Sightseeing-Tour/d1489-42981P4?pid=P00312625&mcid=42383&medium=link&campaign=YonderBNA,explorer,🗺,Nashville City Highlights Sightseeing
San Diego,SAN,https://www.getyourguide.com/san-diego-l1060/san-diego-uss-midway-museum-skip-the-line-entry-t345982/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderSAN,history,🏛,San Diego USS Midway Museum
San Diego,SAN,https://www.getyourguide.com/san-diego-l1060/la-jolla-sea-cave-kayak-tour-t214536/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderSAN,adventure,🏔,San Diego La Jolla Sea Cave Kayak
San Diego,SAN,https://www.getyourguide.com/san-diego-l1060/san-diego-craft-beer-hop-t352009/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderSAN,nightlife,🍸,San Diego Craft Beer Hop
San Diego,SAN,https://www.viator.com/tours/San-Diego/San-Diego-Harbor-Cruise/d736-5283P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderSAN,explorer,🗺,San Diego Harbor Cruise Tour
San Diego,SAN,https://www.viator.com/tours/San-Diego/Tijuana-Day-Trip-from-San-Diego/d736-3731TIJUANA?pid=P00312625&mcid=42383&medium=link&campaign=YonderSAN,foodie,🍜,Tijuana Day Trip San Diego
San Diego,SAN,https://www.viator.com/tours/San-Diego/Whale-Watching-Cruise-from-San-Diego/d736-148196P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderSAN,nature,🌿,San Diego Whale Watching Cruise
Austin,AUS,https://www.getyourguide.com/austin-l2604/austin-texas-bbq-food-tour-t431248/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderAUS,foodie,🍜,Austin Texas BBQ Food Tour
Austin,AUS,https://www.getyourguide.com/austin-l2604/austin-live-music-bar-crawl-on-sixth-street-t358720/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderAUS,nightlife,🍸,Austin Live Music Bar Crawl
Austin,AUS,https://www.getyourguide.com/austin-l2604/congress-avenue-bridge-bat-colony-sunset-kayak-t391263/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderAUS,nature,🌿,Austin Congress Bridge Bat Kayak
Austin,AUS,https://www.viator.com/tours/Austin/Texas-Hill-Country-Wine-Tour-from-Austin/d1200-148293P5?pid=P00312625&mcid=42383&medium=link&campaign=YonderAUS,explorer,🗺,Austin Texas Hill Country Wine
Austin,AUS,https://www.viator.com/tours/Austin/Austin-City-Highlights-Sightseeing-Tour/d1200-42982P3?pid=P00312625&mcid=42383&medium=link&campaign=YonderAUS,adventure,🏔,Austin City Highlights Sightseeing
Austin,AUS,https://www.viator.com/tours/Austin/Austin-Ghost-Tour/d1200-92183P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderAUS,history,🏛,Austin Ghost History Night Tour
Ottawa,YOW,https://www.getyourguide.com/ottawa-l1253/ottawa-parliament-hill-guided-tour-t284437/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderYOW,history,🏛,Ottawa Parliament Hill Guided Tour
Ottawa,YOW,https://www.getyourguide.com/ottawa-l1253/ottawa-rideau-canal-kayak-and-cycling-tour-t456809/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderYOW,adventure,🏔,Ottawa Rideau Canal Kayak Cycling
Ottawa,YOW,https://www.getyourguide.com/ottawa-l1253/ottawa-byward-market-food-tour-t392551/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderYOW,foodie,🍜,Ottawa Byward Market Food Tour
Ottawa,YOW,https://www.viator.com/tours/Ottawa/Ottawa-City-Sightseeing-Tour/d639-5283OTT?pid=P00312625&mcid=42383&medium=link&campaign=YonderYOW,explorer,🗺,Ottawa City Sightseeing Tour
Ottawa,YOW,https://www.viator.com/tours/Ottawa/Haunted-Walk-of-Ottawa/d639-27506P4?pid=P00312625&mcid=42383&medium=link&campaign=YonderYOW,culture,🎭,Ottawa Haunted Walk Ghost Tour
Ottawa,YOW,https://www.viator.com/tours/Ottawa/Ottawa-Cycling-Tour/d639-73522P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderYOW,nature,🌿,Ottawa Cycling Riverside Tour
Quebec City,YQB,https://www.getyourguide.com/quebec-city-l1254/old-quebec-city-walking-guided-tour-t68290/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderYQB,history,🏛,Old Quebec City Walking Tour
Quebec City,YQB,https://www.getyourguide.com/quebec-city-l1254/montmorency-falls-guided-tour-from-quebec-city-t391764/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderYQB,nature,🌿,Quebec City Montmorency Falls Tour
Quebec City,YQB,https://www.getyourguide.com/quebec-city-l1254/quebec-city-food-tour-old-port-t441093/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderYQB,foodie,🍜,Quebec City Food Tour Old Port
Quebec City,YQB,https://www.viator.com/tours/Quebec-City/Quebec-City-Walking-Tour-and-Plains-of-Abraham/d672-42980P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderYQB,explorer,🗺,Quebec City Plains Abraham Walk
Quebec City,YQB,https://www.viator.com/tours/Quebec-City/Haunted-Quebec-City-Ghost-Tour/d672-62481P3?pid=P00312625&mcid=42383&medium=link&campaign=YonderYQB,culture,🎭,Quebec City Haunted Ghost Tour
Quebec City,YQB,https://www.viator.com/tours/Quebec-City/Old-Quebec-Charlevoix-Day-Trip-Whale-Watching/d672-148526P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderYQB,adventure,🏔,Quebec City Charlevoix Whale Watching
Edmonton,YEG,https://www.getyourguide.com/edmonton-l32214/edmonton-river-valley-guided-e-bike-tour-t512047/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderYEG,adventure,🏔,Edmonton River Valley E-Bike Tour
Edmonton,YEG,https://www.getyourguide.com/edmonton-l32214/edmonton-food-tour-downtown-t461088/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderYEG,foodie,🍜,Edmonton Downtown Food Tour
Edmonton,YEG,https://www.getyourguide.com/edmonton-l32214/edmonton-indigenous-cultural-experience-t503827/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderYEG,culture,🎭,Edmonton Indigenous Cultural Experience
Edmonton,YEG,https://www.viator.com/tours/Edmonton/Elk-Island-National-Park-Bison-Safari/d636-109374P3?pid=P00312625&mcid=42383&medium=link&campaign=YonderYEG,nature,🌿,Edmonton Elk Island Bison Safari
Edmonton,YEG,https://www.viator.com/tours/Edmonton/Ukrainian-Heritage-Village-Day-Trip/d636-73521P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderYEG,history,🏛,Edmonton Ukrainian Heritage Village
Edmonton,YEG,https://www.viator.com/tours/Edmonton/Edmonton-City-Highlights-Tour/d636-42983P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderYEG,explorer,🗺,Edmonton City Highlights Tour
